"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"138","137,""The Lord Mayor, in the stronghold of the mighty Mansion House, gave orders to his fifty cooks and butlers to keep Christmas as a Lord Mayor's household should; and even the little tailor, whom he had fined five shillings on the previous Monday for being drunk and bloodthirsty in the streets, stirred up to-morrow's pudding in his garret, while his lean wife and the baby sallied out to buy the beef.""",0.153206469257085,0.153206469257085,0,-0.117851130197758,0.353553390593274,0.115611958724001,-0.133073567848302
"139","138,""Foggier yet, and colder.""",0,0,0,0,0,0,-0.0625
"140","139,""Piercing, searching, biting cold.""",-0.875,-0.375,-1,0,-0.5,-0.4465,-0.109375
"141","140,""If the good Saint Dunstan had but nipped the Evil Spirit's nose with a touch of such weather as that, instead of using his familiar weapons, then indeed he would have roared to lusty purpose.""",-0.327285985143618,-0.14980359165063,-0.557463746418929,0.000169030850945703,-0.210950501980238,0.147019146443001,0.0344136248097268
"142","141,""The owner of one scant young nose, gnawed and mumbled by the hungry cold as bones are gnawed by dogs, stooped down at Scrooge's keyhole to regale him with a Christmas carol: but at the first sound of""",-0.0973328526784575,-0.0973328526784575,-0.324442842261525,0,0,0.0364592643991389,0.00506941941033633
"143","142,""""""God bless you, merry gentleman! May nothing you dismay!""""""",0.833333333333333,0.833333333333333,0.333333333333333,0,1,-0.123333333333333,-0.0208333333333333
"144","143,""Scrooge seized the ruler with such energy of action, that the singer fled in terror, leaving the keyhole to the fog and even more congenial frost.""",-0.333397429734913,-0.333397429734913,-0.196116135138184,-0.196116135138184,0.353009043248731,0.384858303595172,-0.247596620611957
"145","144,At length the hour of shutting up the counting-house arrived.",0,0,0,-0.301511344577764,0,0.13477557102626,0.084800065662496
"146","145,""With an ill-will Scrooge dismounted from his stool, and tacitly admitted the fact to the expectant clerk in the Tank, who instantly snuffed his candle out, and put on his hat.""",-0.203293199591132,-0.0265165042944955,0,-0.176776695296637,-0.176776695296637,0.29698484809835,-0.193349510480697
"147","146,""""""You' want all day to-morrow, I suppose?"""" said Scrooge.""",0,0,0,0,0,0.151156872156049,0.316227766016838
"148","147,""""""If quite convenient, sir.""""""",0.845,0.845,0.9,0,1.4,0.084,0
"149","148,""""""It's not convenient,"""" said Scrooge, """"and it's not fair. If I was to stop half-a-crown for it, you'd think yourself ill-used, I' be bound?""""""",-0.461880215351701,-0.365655170486763,-0.577350269189626,-0.192450089729875,-0.769800358919501,-0.127209509311448,0.20046884346862
"150","149,The clerk smiled faintly.",0.08,0.08,0,0,0,0.0621,0
"151","150,""""""And yet,"""" said Scrooge, """"you don't think me ill-used, when I pay a day's wages for no work.""""""",0.0573539334676404,-0.0573539334676404,0,0.229415733870562,0.229415733870562,0.208768317822211,-0.289159414566021
"152","151,The clerk observed that it was only once a year.",0,0,0,0,0,0.150081697751591,0
"153","152,""""""A poor excuse for picking a man's pocket every twenty-fifth of December!"""" said Scrooge, buttoning his great-coat to the chin.""",-0.159900537266708,-0.159900537266708,-0.21320071635561,0,-0.21320071635561,0.245607225241663,-0.146575492494482
"154","153,""""""But I suppose you must have the whole day. Be here all the earlier next morning.""""""",0,0,0,0,0,1.0074375,0.4921875
